Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
18.991211,54824.9,-2.25,1,0
19.103352,54943.33,-2.25,1,0
19.196419,54566.29,-2.25,1,0
19.292686,53937.17,-2.25,1,0
19.402781,53326.8,-2.25,1,0
19.498676,53013.42,-2.25,1,0
19.594283,52979.54,-2.25,1,0
19.691058,53008.77,-2.25,1,0
19.791878,52794.16,-2.25,1,0
19.889722,52779.82,-2.25,1,0
19.996252,52716.36,-2.25,1,0
20.098013,52706.04,-2.25,1,0
20.193655,52694.56,-2.25,1,0
20.306085,52691.93,-2.25,1,0
20.403212,52564.62,-2.25,1,0
20.49555,52607.3,-2.25,1,0
20.590148,52832.16,-2.3,1,0
20.701159,52969.86,-2.25,1,0
20.795751,53172.77,-2.3,1,0
20.893349,53447.78,-2.3,1,0
20.993027,53650.08,-2.3,1,0
21.090808,53691.05,-2.3,1,0
21.201296,53892.6,-2.3,1,0
21.30012,53874.79,-2.25,1,0
21.399112,53796.38,-2.25,1,0
21.493948,53900.07,-2.25,1,0
21.589611,53992.39,-2.25,1,0
21.699035,53945.2,-2.25,1,0
21.793109,54166.33,-2.25,1,0
21.890154,54450.45,-2.25,1,0
21.9987,54317.66,-2.25,1,0
22.09518,54178.75,-2.25,1,0
22.193304,54237.16,-2.25,1,0
22.296496,54695.97,-2.25,1,0
22.392781,54338.44,-2.25,1,0
22.492425,53558.4,-2.25,1,0
22.599305,52625.76,-2.25,1,0
22.695967,51690.01,-2.25,1,0
22.794461,50621.91,-2.25,1,0
22.90286,48670.39,-2.25,1,0
22.994636,47241.57,-2.25,1,0
23.093811,45730.67,-2.25,1,0
23.201459,45124.58,-2.25,1,0
23.289295,45441.45,-2.25,1,0
23.399756,45543.25,-2.25,1,0
23.498878,45319.0,-2.25,1,0
23.599142,45539.62,-2.25,1,0
23.695449,45578.82,-2.25,1,0
23.80447,45317.05,-2.25,1,0
23.898162,45352.05,-2.25,1,0
23.996814,45358.09,-2.25,1,0
24.089674,45446.73,-2.25,1,0
24.19874,45513.28,-2.25,1,0
24.299982,45422.2,-2.25,1,0
24.3945,45578.07,-2.25,1,0
24.492928,45907.65,-2.25,1,0
24.592112,46317.86,-2.25,1,0
24.690851,46232.21,-2.25,1,0
24.795297,45512.87,-2.25,1,0
24.895323,45239.25,-2.25,1,0
24.991611,45028.13,-2.25,1,0
25.101265,44569.39,-2.25,1,0
25.197533,44051.08,-2.25,1,0
25.292381,44572.54,-2.25,1,0
25.394253,45941.0,-2.25,1,0
25.490062,48972.06,-2.25,1,0
25.59986,49488.24,-2.25,1,0
25.695703,49533.29,-2.25,1,0
25.795977,49711.66,-2.25,1,0
25.895449,50517.66,-2.25,1,0
25.991609,51579.12,-2.25,1,0
